transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,payment_method,location,device_info,features,label
txn_000572,user_030,2026-02-14T18:37:50Z,830.81,merchant_7708,electronics,mobile,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_890', 'ip_address': '72.26.116.51', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 18, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 5, 'avg_amount_30d': 195.17, 'risk_score': 0.891}",0
txn_000573,user_024,2026-02-04T05:07:50Z,393.37,merchant_7410,restaurant,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_278', 'ip_address': '231.36.185.37', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 5, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 257.42, 'risk_score': 0.763}",0
txn_000574,user_042,2026-02-13T19:08:50Z,1562.44,merchant_5170,jewelry,debit,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_196', 'ip_address': '128.149.225.65', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 19, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 104.36, 'risk_score': 1.0}",0
txn_000575,user_086,2026-01-26T05:29:50Z,456.5,merchant_4428,restaurant,credit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_817', 'ip_address': '174.64.160.180', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 5, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 194.88, 'risk_score': 0.283}",0
txn_000576,user_081,2026-02-10T00:36:50Z,177.88,merchant_2663,gas_station,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_396', 'ip_address': '131.162.224.92', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 0, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 90.16, 'risk_score': 1.0}",0
txn_000577,user_007,2026-02-06T21:23:50Z,489.52,merchant_1553,online_retail,debit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_981', 'ip_address': '206.18.162.145', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 21, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 199.88, 'risk_score': 0.647}",0
txn_000578,user_096,2026-01-24T06:00:50Z,482.65,merchant_9960,grocery,credit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_942', 'ip_address': '53.251.36.107', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 6, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 7, 'avg_amount_30d': 149.65, 'risk_score': 0.922}",0
txn_000579,user_019,2026-02-04T02:46:50Z,455.73,merchant_1394,gas_station,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_551', 'ip_address': '150.243.207.12', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 2, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 269.19, 'risk_score': 0.977}",0
txn_000580,user_012,2026-02-18T10:19:50Z,1511.03,merchant_9123,electronics,mobile,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_746', 'ip_address': '144.160.231.149', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 10, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 185.92, 'risk_score': 0.678}",0
txn_000581,user_001,2026-01-19T22:08:50Z,449.52,merchant_2796,travel,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_200', 'ip_address': '91.150.36.183', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 239.11, 'risk_score': 0.314}",0
txn_000582,user_089,2026-01-21T14:57:50Z,1440.42,merchant_4106,electronics,online,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_442', 'ip_address': '174.250.218.86', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 14, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 66.48, 'risk_score': 1.0}",0
txn_000583,user_055,2026-02-14T03:35:50Z,510.08,merchant_8348,cash_advance,online,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_762', 'ip_address': '242.35.19.7', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 3, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 137.04, 'risk_score': 1.0}",0
txn_000584,user_095,2026-01-23T14:54:50Z,417.0,merchant_2294,jewelry,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_573', 'ip_address': '191.134.164.207', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 14, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 269.89, 'risk_score': 0.9}",0
txn_000585,user_040,2026-02-03T20:27:50Z,1093.28,merchant_2453,jewelry,mobile,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_694', 'ip_address': '153.38.28.84', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 20, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 197.12, 'risk_score': 1.0}",0
txn_000586,user_029,2026-01-30T19:40:50Z,78.85,merchant_9217,restaurant,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_977', 'ip_address': '56.59.143.213', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 19, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 263.57, 'risk_score': 0.696}",0
txn_000587,user_020,2026-02-14T01:37:50Z,496.32,merchant_2051,gas_station,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_107', 'ip_address': '43.64.103.194', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 1, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 194.64, 'risk_score': 0.227}",0
txn_000588,user_000,2026-02-02T00:03:50Z,380.76,merchant_2586,restaurant,mobile,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_962', 'ip_address': '102.138.133.241', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 0, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 140.9, 'risk_score': 0.783}",0
txn_000589,user_072,2026-01-29T11:44:50Z,1516.64,merchant_6725,jewelry,mobile,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_355', 'ip_address': '90.113.84.154', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 11, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 97.65, 'risk_score': 0.763}",1
txn_000590,user_083,2026-02-12T04:58:50Z,2203.03,merchant_2452,jewelry,credit,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_295', 'ip_address': '166.122.15.161', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 4, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 108.54, 'risk_score': 1.0}",0
txn_000591,user_087,2026-02-05T13:32:50Z,2255.77,merchant_8168,jewelry,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_594', 'ip_address': '141.98.172.70', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 13, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 51.97, 'risk_score': 1.0}",0
txn_000592,user_076,2026-01-28T13:31:50Z,114.71,merchant_7981,restaurant,credit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_332', 'ip_address': '182.190.21.14', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 13, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 160.82, 'risk_score': 0.721}",0
txn_000593,user_020,2026-02-16T19:40:50Z,41.29,merchant_9175,grocery,credit,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_987', 'ip_address': '227.113.94.129', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 70.69, 'risk_score': 0.027}",0
txn_000594,user_068,2026-01-19T20:02:50Z,36.57,merchant_8520,grocery,online,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_742', 'ip_address': '29.220.105.206', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 20, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 129.78, 'risk_score': 0.959}",0
txn_000595,user_020,2026-01-20T06:37:50Z,97.21,merchant_6953,online_retail,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_383', 'ip_address': '24.186.49.147', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 6, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 246.85, 'risk_score': 0.027}",0
txn_000596,user_054,2026-02-13T05:07:50Z,1354.5,merchant_7329,travel,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_475', 'ip_address': '10.114.37.94', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 5, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 237.35, 'risk_score': 0.512}",0
txn_000597,user_069,2026-02-04T20:12:50Z,2154.27,merchant_1013,cash_advance,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_529', 'ip_address': '78.31.129.81', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 20, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 197.59, 'risk_score': 1.0}",0
txn_000598,user_033,2026-01-22T03:39:50Z,161.71,merchant_9306,clothing,credit,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_644', 'ip_address': '168.23.116.245', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 3, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 214.77, 'risk_score': 0.826}",0
txn_000599,user_035,2026-02-04T10:16:50Z,414.91,merchant_1006,clothing,debit,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_858', 'ip_address': '54.79.70.163', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 10, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 271.07, 'risk_score': 0.59}",0
txn_000600,user_091,2026-01-25T23:21:50Z,420.65,merchant_5182,pharmacy,credit,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_305', 'ip_address': '137.33.125.91', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 23, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 113.84, 'risk_score': 0.675}",0
txn_000601,user_068,2026-01-29T11:30:50Z,168.34,merchant_3948,gas_station,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_951', 'ip_address': '78.91.174.81', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 11, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 292.3, 'risk_score': 0.959}",0
txn_000602,user_036,2026-01-27T18:19:50Z,2799.28,merchant_9912,travel,mobile,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_688', 'ip_address': '49.197.165.93', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 18, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 209.58, 'risk_score': 0.679}",0
txn_000603,user_098,2026-01-21T16:01:50Z,234.73,merchant_2400,gas_station,online,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_993', 'ip_address': '225.157.35.26', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 16, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 132.96, 'risk_score': 0.702}",0
txn_000604,user_071,2026-02-17T04:08:50Z,187.43,merchant_5250,gas_station,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_333', 'ip_address': '1.212.124.231', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 4, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 130.14, 'risk_score': 0.509}",0
txn_000605,user_020,2026-02-18T13:59:50Z,240.29,merchant_5458,pharmacy,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_859', 'ip_address': '229.37.199.175', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 13, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 238.69, 'risk_score': 0.027}",0
txn_000606,user_036,2026-01-26T12:26:50Z,48.92,merchant_9881,restaurant,online,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_583', 'ip_address': '158.176.100.232', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 12, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 100.41, 'risk_score': 0.379}",0
txn_000607,user_097,2026-01-27T12:21:50Z,396.48,merchant_9952,electronics,mobile,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_541', 'ip_address': '93.156.189.58', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 12, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 230.24, 'risk_score': 0.392}",0
txn_000608,user_067,2026-01-21T22:54:50Z,311.35,merchant_7937,electronics,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_943', 'ip_address': '224.226.208.194', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 22, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 2, 'avg_amount_30d': 169.19, 'risk_score': 0.132}",0
txn_000609,user_041,2026-02-12T03:27:50Z,72.32,merchant_9703,pharmacy,mobile,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_255', 'ip_address': '242.250.177.196', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 3, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 193.08, 'risk_score': 1.0}",0
txn_000610,user_032,2026-01-21T15:32:50Z,359.23,merchant_5070,clothing,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_122', 'ip_address': '72.89.53.162', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 15, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 87.93, 'risk_score': 0.663}",0
txn_000611,user_070,2026-02-04T10:33:50Z,2373.19,merchant_8366,jewelry,debit,"{'city': 'Houston', 'state': 'TX', 'country': 'US', 'zip_code': '77001'}","{'device_id': 'device_471', 'ip_address': '128.47.111.75', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 10, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 218.35, 'risk_score': 1.0}",0
txn_000612,user_041,2026-02-04T04:17:50Z,107.62,merchant_2478,grocery,debit,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_555', 'ip_address': '33.36.72.9', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 4, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 6, 'avg_amount_30d': 122.34, 'risk_score': 1.0}",0
txn_000613,user_044,2026-01-30T19:51:50Z,104.73,merchant_3681,grocery,online,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_947', 'ip_address': '133.209.128.131', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 19, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 1, 'avg_amount_30d': 205.01, 'risk_score': 0.422}",0
txn_000614,user_025,2026-01-30T03:10:50Z,3693.39,merchant_9787,cash_advance,online,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_741', 'ip_address': '51.176.50.247', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 3, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 170.75, 'risk_score': 1.0}",0
txn_000615,user_082,2026-02-10T10:51:50Z,106.39,merchant_7560,restaurant,mobile,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_938', 'ip_address': '247.49.186.202', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 10, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 52.33, 'risk_score': 0.574}",0
txn_000616,user_067,2026-01-25T01:31:50Z,25.35,merchant_2758,grocery,mobile,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_895', 'ip_address': '183.212.132.80', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 1, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 9, 'avg_amount_30d': 179.77, 'risk_score': 0.332}",0
txn_000617,user_036,2026-01-24T20:00:50Z,4483.9,merchant_6498,cash_advance,credit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_139', 'ip_address': '236.170.149.83', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 20, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 139.55, 'risk_score': 1.0}",0
txn_000618,user_004,2026-02-15T09:07:50Z,53.01,merchant_4446,online_retail,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_334', 'ip_address': '171.240.234.17', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 9, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 3, 'avg_amount_30d': 243.48, 'risk_score': 0.713}",0
txn_000619,user_061,2026-01-28T07:16:50Z,1958.67,merchant_2724,travel,mobile,"{'city': 'New York', 'state': 'NY', 'country': 'US', 'zip_code': '10001'}","{'device_id': 'device_117', 'ip_address': '56.189.183.210', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 7, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 104.32, 'risk_score': 0.434}",0
txn_000620,user_020,2026-01-25T21:03:50Z,152.47,merchant_8846,online_retail,credit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_404', 'ip_address': '247.41.33.129', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 7, 'avg_amount_30d': 73.63, 'risk_score': 0.027}",0
txn_000621,user_036,2026-02-02T03:38:50Z,24.18,merchant_9229,clothing,credit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_390', 'ip_address': '107.116.203.6', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 3, 'day_of_week': 0, 'is_weekend': False, 'transaction_count_24h': 7, 'avg_amount_30d': 259.53, 'risk_score': 0.579}",0
txn_000622,user_043,2026-01-29T23:08:50Z,312.02,merchant_2452,electronics,mobile,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_482', 'ip_address': '215.254.93.144', 'user_agent': 'Safari/537.36'}","{'hour_of_day': 23, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 10, 'avg_amount_30d': 241.82, 'risk_score': 1.0}",0
txn_000623,user_070,2026-02-01T02:44:50Z,345.91,merchant_2674,clothing,debit,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_574', 'ip_address': '31.102.153.15', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 2, 'day_of_week': 6, 'is_weekend': True, 'transaction_count_24h': 8, 'avg_amount_30d': 96.95, 'risk_score': 0.733}",0
txn_000624,user_005,2026-02-17T11:24:50Z,457.77,merchant_2197,online_retail,debit,"{'city': 'San Diego', 'state': 'CA', 'country': 'US', 'zip_code': '92101'}","{'device_id': 'device_665', 'ip_address': '110.247.86.141', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 11, 'day_of_week': 1, 'is_weekend': False, 'transaction_count_24h': 5, 'avg_amount_30d': 252.27, 'risk_score': 0.838}",0
txn_000625,user_065,2026-02-18T13:52:50Z,2341.88,merchant_9944,travel,online,"{'city': 'San Jose', 'state': 'CA', 'country': 'US', 'zip_code': '95101'}","{'device_id': 'device_978', 'ip_address': '147.148.239.246', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 13, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 212.56, 'risk_score': 1.0}",0
txn_000626,user_055,2026-01-22T04:02:50Z,2311.0,merchant_9185,cash_advance,credit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_152', 'ip_address': '208.114.9.30', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 4, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 275.06, 'risk_score': 1.0}",0
txn_000627,user_071,2026-02-05T21:49:50Z,422.99,merchant_7725,clothing,credit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_902', 'ip_address': '204.178.100.42', 'user_agent': 'Chrome/91.0'}","{'hour_of_day': 21, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 4, 'avg_amount_30d': 68.38, 'risk_score': 0.309}",0
txn_000628,user_066,2026-02-14T06:22:50Z,920.11,merchant_6672,jewelry,online,"{'city': 'Phoenix', 'state': 'AZ', 'country': 'US', 'zip_code': '85001'}","{'device_id': 'device_470', 'ip_address': '195.184.56.168', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 6, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 6, 'avg_amount_30d': 177.62, 'risk_score': 0.944}",0
txn_000629,user_068,2026-02-04T20:37:50Z,396.66,merchant_8868,jewelry,mobile,"{'city': 'Los Angeles', 'state': 'CA', 'country': 'US', 'zip_code': '90210'}","{'device_id': 'device_177', 'ip_address': '41.83.144.4', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 20, 'day_of_week': 2, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 216.85, 'risk_score': 1.0}",0
txn_000630,user_095,2026-02-05T05:00:50Z,231.98,merchant_8552,gas_station,online,"{'city': 'Dallas', 'state': 'TX', 'country': 'US', 'zip_code': '75201'}","{'device_id': 'device_115', 'ip_address': '52.84.99.189', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 5, 'day_of_week': 3, 'is_weekend': False, 'transaction_count_24h': 9, 'avg_amount_30d': 232.88, 'risk_score': 0.7}",0
txn_000631,user_063,2026-01-30T21:15:50Z,246.74,merchant_9870,clothing,mobile,"{'city': 'Chicago', 'state': 'IL', 'country': 'US', 'zip_code': '60601'}","{'device_id': 'device_250', 'ip_address': '183.69.39.153', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36'}","{'hour_of_day': 21, 'day_of_week': 4, 'is_weekend': False, 'transaction_count_24h': 3, 'avg_amount_30d': 239.36, 'risk_score': 0.947}",0
txn_000632,user_005,2026-02-07T10:27:50Z,1026.63,merchant_9663,electronics,debit,"{'city': 'San Antonio', 'state': 'TX', 'country': 'US', 'zip_code': '78201'}","{'device_id': 'device_955', 'ip_address': '175.253.132.63', 'user_agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36'}","{'hour_of_day': 10, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 7, 'avg_amount_30d': 188.89, 'risk_score': 1.0}",0
txn_000633,user_084,2026-01-24T08:38:50Z,273.9,merchant_1002,clothing,debit,"{'city': 'Philadelphia', 'state': 'PA', 'country': 'US', 'zip_code': '19101'}","{'device_id': 'device_409', 'ip_address': '116.60.139.91', 'user_agent': 'Mobile App v2.1'}","{'hour_of_day': 8, 'day_of_week': 5, 'is_weekend': True, 'transaction_count_24h': 10, 'avg_amount_30d': 53.66, 'risk_score': 0.012}",0
